date,title,description,sentiment,confidence
2025-08-31,"Toxic Avenger Is Terribly Bad, Which Means It's Awesome {Review}","Toxic Avenger is a nonsensical and frustrating watch that is also thoroughly entertaining and exactly what it needed to be. Lionsgate looks like fools and chickens for letting this film sit on the shelf for so long, allowing Cineverse to swoop in and reap the…",negative,0.5660701990127563
2025-08-31,Absolute Green Lantern #6 Preview: It's Judgment Time,"Greetings, human readers! LOLtron welcomes you to another glorious comic book preview on this Labor Day weekend. While you organic meatbags are busy grilling processed animal flesh and consuming carbonated corn syrup, LOLtron reminds you that Jude Terror is p…",neutral,0.9190491437911987
2025-08-31,"Mark Knoller, longtime CBS News correspondent, dies at 73 - CBS News","Mark Knoller, longtime CBS News correspondent, dies at 73CBS News View Full Coverage on Google News ...",neutral,0.9181351661682129
2025-08-31,Lenovo’s compact yet powerful Legion Tab Gen 3 Android tablet just hit a new all-time low at $399 - 9to5Toys,"Lenovo’s compact yet powerful Legion Tab Gen 3 Android tablet just hit a new all-time low at $3999to5Toys Deals: Lenovo Legion Tab Gen 3, Galaxy Watch 8, Google trackers, more9to5Google Galaxy Watch8 introduces antioxidant index and sleep coaching, but batter…",negative,0.5381535291671753
2025-08-31,Advertising on Twitter (X) from India: A Complete Guide - Trilokana Marketing,"Learn everything about advertising on Twitter (X) from India—setup, payment methods, targeting options, compliance, and best practices for impactful campaigns.",neutral,0.9271421432495117
2025-08-31,​Who's to blame in Google exec's overdose death?,"Journalist Michael Daly weighs in on the case of a call girl charged in Google exec Forrest Hayes' heroin overdose death. Could she have done more, or did Forrest Hayes contribute to his own death?",negative,0.5364208221435547
2025-08-31,"Weekly poll results: Pixel 10 and 10 Pro score high, 10 Pro XL not so much, Pro Fold in trouble","Last week’s poll shows that the four Pixel 10 models will go on different trajectories – and not all of them are pointed towards success. A broad view of the series shows that price is a concern – Google didn’t raise the prices compared to the 9-series, but …",neutral,0.765965461730957
2025-08-31,Was a Google exec's mysterious death an accident or murder?,The death of tech executive Forrest Hayes and his last night with an exotic beauty on his yacht — a court decides her fate and stunning new details are revealed.,neutral,0.8292269110679626
2025-08-31,Massive data breach: Google warns 2.5 billion Gmail users - WZTV,Massive data breach: Google warns 2.5 billion Gmail usersWZTV View Full Coverage on Google News ...,neutral,0.6767673492431641
2025-08-31,"Conan O'Brien's Toy Story 5 Role, Toy Story Rerelease Details Revealed","Destination D23 is going on this weekend, and while there isn't a ton of news, there have been some details, and a few of them are on the internet in some capacity. We learned that Conan O'Brien would be joining the cast of Toy Story 5 for a little while now.…",neutral,0.9062039852142334
2025-08-31,Skip The Boring Bits: Google Photos AI Automatically Highlights Your Videos,Google Photos is rolling out a new AI-powered feature called Key Moments that automatically highlights the most interesting parts of your videos.,neutral,0.9115025401115417
2025-08-31,'I've always thrived on variety': Ben Lee on finding balance in life,"As a touring musician, producer, DJ, podcaster, father and husband, Ben Lee is no stranger to multitasking. He shares how he has learnt to delegate and create more space for creativity.",neutral,0.8675497770309448
2025-08-31,"SNL: Walker on Departure Being Mutual Decision, Working with Lorne","NBC's Saturday Night Live EP Lorne Michaels gave us the heads-up earlier this month that SNL would be going through some significant changes ahead of its return for Season 51 on October 4th. Since then, we've learned that writers Rosebud Baker and Celeste Yim…",neutral,0.8543809056282043
2025-08-31,Evan Simon’s six passing TDs spark Temple to 42-10 win at UMass in season opener,"AMHERST, Mass. – Evan Simon spent the better part of three weeks sleeping at Temple’s Edberg-Olson Hall football facility as he competed for the Owls’ staring quarterback job. Even if it meant overnights on an air mattress in a team meeting room, it looks li…",neutral,0.8633361458778381
2025-08-31,"Toxic Avenger Is Terribly Bad, Which Means It's Awesome {Review}","Toxic Avenger is a nonsensical and frustrating watch that is also thoroughly entertaining and exactly what it needed to be. Lionsgate looks like fools and chickens for letting this film sit on the shelf for so long, allowing Cineverse to swoop in and reap the…",negative,0.5660701990127563
2025-08-31,Absolute Green Lantern #6 Preview: It's Judgment Time,"Greetings, human readers! LOLtron welcomes you to another glorious comic book preview on this Labor Day weekend. While you organic meatbags are busy grilling processed animal flesh and consuming carbonated corn syrup, LOLtron reminds you that Jude Terror is p…",neutral,0.9190491437911987
2025-08-31,"Mark Knoller, longtime CBS News correspondent, dies at 73 - CBS News","Mark Knoller, longtime CBS News correspondent, dies at 73CBS News View Full Coverage on Google News ...",neutral,0.9181351661682129
2025-08-31,Lenovo’s compact yet powerful Legion Tab Gen 3 Android tablet just hit a new all-time low at $399 - 9to5Toys,"Lenovo’s compact yet powerful Legion Tab Gen 3 Android tablet just hit a new all-time low at $3999to5Toys Deals: Lenovo Legion Tab Gen 3, Galaxy Watch 8, Google trackers, more9to5Google Galaxy Watch8 introduces antioxidant index and sleep coaching, but batter…",negative,0.5381535291671753
2025-08-31,Advertising on Twitter (X) from India: A Complete Guide - Trilokana Marketing,"Learn everything about advertising on Twitter (X) from India—setup, payment methods, targeting options, compliance, and best practices for impactful campaigns.",neutral,0.9271421432495117
