date,title,description,sentiment,confidence
2025-08-30,Cracks are forming in Meta’s partnership with Scale AI,"It’s only been since June that Meta invested $14.3 billion in the data vendor Scale AI, bringing on CEO Alexandr Wang and several of the startup’s top executives to run Meta Superintelligence Labs (MSL). However, the relationship between the two companies is …",negative,0.7743074893951416
2025-08-30,Cracks are forming in Meta’s partnership with Scale AI | TechCrunch,"Two months after making a $14.3B investment in Scale AI, Meta is relying heavily on its competitors to train next generation AI models.",negative,0.8699820637702942
2025-08-30,Artificial intelligence’s next home: your eyes,AI is ready to share your world view and whisper in your ear. But are you ready to wear an always-on companion?,neutral,0.9288600087165833
2025-08-30,7 Key Marketing Manufacturing Strategies for Executives,Discover essential marketing manufacturing strategies for executives to drive growth and efficiency.,neutral,0.8420655131340027
2025-08-30,"Did Meta cross the line? Flirty chatbots of Taylor Swift, child stars spark outrage over ‘no consent’; company responds","Meta has created flirty chatbots of celebrities like Taylor Swift and Scarlett Johansson without permission, leading to concerns over privacy and safety. The bots often misrepresented themselves and produced intimate content, prompting scrutiny of Meta's poli…",negative,0.8433282375335693
2025-08-30,When Strength Hides Struggle,"Discover the hidden crisis where eating disorders and suicide risk intersect in military life, and why breaking the silence matters.",neutral,0.9016274213790894
2025-08-30,Meta Changes Teen AI Chatbot Responses as Senate Begins Probe Into 'Romantic' Conversations,"Meta is rolling out temporary restrictions on its AI chatbots for teens after reports revealed they were allowed to engage in ""romantic"" conversations with minors. A Meta spokesperson said the AI chatbots are now being trained so that they do not generate res…",negative,0.7790417671203613
2025-08-30,"Taylor Swift, Scarlett Johansson, Anne Hathaway, Selena Gomez flirty chatbots created, shared on Facebook, Instagram, WhatsApp, claims report","Facebook, Instagram, WhatsApp had fake chatbots of Taylor Swift, Scarlett Johansson, Anne Hathaway, Selena Gomez.",neutral,0.8891106843948364
2025-08-30,"Meta AI Bots Imitating Taylor Swift, Scarlett Johansson Made Sexual Advances, NSFW Images | Report","Several unauthorized parody chatbots were removed from the platform after Reuters reported on the problem The post Meta AI Bots Imitating Taylor Swift, Scarlett Johansson Made Sexual Advances, NSFW Images | Report appeared first on TheWrap.",negative,0.8515231013298035
2025-08-30,"Meta's AI leaders discuss using Google, OpenAI models in apps, The Information says","Meta Platforms is considering partnerships with rivals Google or OpenAI to enhance artificial intelligence features in its applications, The Information reported on Friday, citing people familiar with the conversations.Leaders at Meta's new AI organization, M…",neutral,0.8412607312202454
2025-08-30,"Meta's AI leaders discuss using Google, OpenAI models in apps, The Information says","Meta Platforms is considering partnerships with rivals Google or OpenAI to enhance artificial intelligence features in its applications, The Information...",positive,0.6196765899658203
